,Distance to the closest Airport (kms),Distance to the closest Builtup (kms),Distance to the closest roads (kms),Distance to the closest Agricultural area (kms),Distance to the closest Settlement (kms),Distance to the closest Vegetation (kms),Distance to the closest Water (kms),Distance to the closest Forest (kms),Distance to the closest Grassland (kms),Lat,Long,Australia,France,India,Italy,Japan,Philippines,Portugal,Scotland,South Africa,Spain,Thailand,Turkey,Wind speed at 50,Wind speed at 100,Wind speed at 200
673,42.50911070533334,23.051220943333334,5.285082408,2.9727229946,3.7410072473999993,53.22912056999999,10.348725942333337,2.997258014733333,15.049988173999994,41.51229782866666,28.01983713066667,0,0,0,0,0,0,0,0,0,0,0,1,5.729727333333334,6.733840666666668,7.447179333333334
674,8.534752835333334,23.32441932,0.2059194573,11.010285803333332,2.327740134666667,10.945879846666665,23.705379546666666,7.277288860333332,6.749501233666666,-33.69546726000001,18.72545579,0,0,0,0,0,0,0,0,1,0,0,0,4.2441233333333335,5.02071,5.785196666666668
675,27.141984041666664,36.23702441277778,9.4835264255,0.6941831482944447,6.721994710555557,25.75249833444445,2.9984012281666663,3.9617218842222233,6.903441684555557,38.24167255055556,26.73494206333333,0,0,0,0,0,0,0,0,0,0,0,1,6.597345555555553,7.412323333333332,7.689406111111107
676,29.11182847,37.89114253,8.22661889,0.6948133987999999,6.476386046,27.8566964,3.887154025,2.170454784,5.227990857,38.25295132,26.75732994,0,0,0,0,0,0,0,0,0,0,0,1,6.05276,6.99242,7.374039999999999
677,29.33943914,38.14673566,8.065843055,0.7077936291,6.331735619,28.0646078,3.73557804,2.154782263,5.196864297,38.25163873,26.75998781,0,0,0,0,0,0,0,0,0,0,0,1,6.18625,7.120139999999999,7.44734
678,29.58089249,38.41115461,7.891705074,0.8384167228,6.075851657,28.28888432,3.619359293,2.150685722,5.156639222,38.2505049,26.76278872,0,0,0,0,0,0,0,0,0,0,0,1,5.57399,6.77194,7.29282
679,29.81311126,38.66856184,7.73723952,1.016075506,5.830555563,28.50297372,3.507933424,2.195756622,5.09628439,38.24926544,26.76548015,0,0,0,0,0,0,0,0,0,0,0,1,6.16614,7.08438,7.399610000000001
681,29.93556327,38.91231772,7.903239524,1.177889431,5.692847186,28.556669,2.947472229,2.074797156,4.632227375,38.24393484,26.76695751,0,0,0,0,0,0,0,0,0,0,0,1,6.0786,7.013610000000001,7.477339999999999
682,30.16153571,39.16368097,7.786474577999999,1.4401157619999998,5.474903212999999,28.76451396,2.863016816,1.866381906,4.365026034,38.2426079,26.76953741,0,0,0,0,0,0,0,0,0,0,0,1,5.74841,6.72607,7.313639999999999
683,85.3761654712903,76.56924254709678,1.2391627442161297,1.7302457240706446,5.9313934276774205,3.5651982500322568,4.010948949225806,0.7722678048451612,3.8822115884838713,-34.140263772903225,24.708788151290324,0,0,0,0,0,0,0,0,1,0,0,0,5.468926451612903,6.495314193548388,7.462449999999999
684,23.541747793571428,9.888818442214284,3.0817597836428567,1.823960011785714,2.863704717,6.188332448214285,3.5481210729999995,0.7800325389642857,2.070950798928572,38.712051217857145,26.869412574999995,0,0,0,0,0,0,0,0,0,0,0,1,8.531082142857143,9.710493571428572,10.339432142857145
685,20.142440408125,10.3882812950625,3.755349422875,1.064007338025,3.7087369678125,5.9194433113125005,19.0211961825,1.7360856794249997,5.211916830124999,39.072988350625,27.656121505625,0,0,0,0,0,0,0,0,0,0,0,1,8.587623750000002,9.294414375,10.31044625
686,61.12346146583334,35.025305375833334,6.992178054,0.6045005778833333,15.126941680833333,120.87796736666668,14.465925399166665,6.5834859496666684,4.00237728,39.9084557725,141.4821261333333,0,0,0,0,1,0,0,0,0,0,0,0,8.789371666666666,9.277235,9.750621666666666
687,358.74457256666665,33.90760623166667,1.943569465333333,1.0823641623166669,1.4314303105000004,17.649509981666665,27.49156221,2.57684369,1.4367852692999998,48.50584226,5.5995238615,0,1,0,0,0,0,0,0,0,0,0,0,5.072953333333333,6.210540000000001,7.3006366666666676
688,161.9185285333334,19.419363646666664,4.823469502,7.966422360166668,1.6673648163333332,20.718326343333327,32.66859481,1.625868384,9.374102155166666,46.01848274,-0.54839930205,0,1,0,0,0,0,0,0,0,0,0,0,5.515069999999999,6.780106666666666,7.719978333333333
689,276.700589948387,28.43113506064516,5.050519705935484,0.6208679744258065,9.459732369483874,21.05407086516129,11.076433886806457,5.1958482545806435,1.2968063472677416,43.740816698064506,2.8462466765161287,0,1,0,0,0,0,0,0,0,0,0,0,8.229889032258066,9.087289354838713,10.03919483870968
690,309.0772871000001,12.719084696,3.6701587239999998,0.421471695392,2.8101849692000003,11.59316369,3.2489815378,1.06233739832,1.4542101349999998,44.313681894,2.69970792,0,1,0,0,0,0,0,0,0,0,0,0,6.606309999999999,7.669312,8.465639999999999
691,410.241851225,35.853175965,2.5516427218750004,3.995237247375,1.24889443675,26.6693765175,33.44666409375,1.4645366688375,1.1009930635625,47.607785925,4.827319242374999,0,1,0,0,0,0,0,0,0,0,0,0,5.46048,6.61499125,7.361955
692,209.56627475,16.318571545,8.718809402833331,15.026826996666665,1.4450965125000002,13.386003741666665,5.89579725,12.092353136666668,10.876140998333335,48.146447353333336,2.016559102,0,1,0,0,0,0,0,0,0,0,0,0,5.545556666666666,6.863624999999999,7.936028333333334
693,112.6685173793103,13.04063828827586,5.775417918103449,3.490906487482758,6.249221368862068,9.770419257931037,13.931932810344826,1.8078550504931032,0.5103683820786206,42.45843731517242,-3.4265421288965516,0,0,0,0,0,0,0,0,0,1,0,0,6.71193931034483,7.433520689655173,8.102209655172414
694,90.59952810333334,51.59089008833334,4.950786,7.725128705333335,4.77029188,14.782310955,15.325971385,2.470193720833333,2.7784734589999998,48.09572437833333,-2.478272266,0,1,0,0,0,0,0,0,0,0,0,0,5.514788333333333,6.743423333333332,7.8474433333333335
695,101.26628026428571,19.217863333571426,5.285671887857143,4.6889819876428565,9.599121157428572,16.857661632142857,39.505330962857144,0.7653338842642856,0.9182799515157144,42.52052219,-3.7476922206428576,0,0,0,0,0,0,0,0,0,1,0,0,6.524628571428572,7.486791428571429,8.217846428571429
696,39.27435264625,30.048298284375,4.63297504409375,0.5146134276201563,8.470775746874995,32.125192797968744,19.21046549171876,1.2770199151578119,0.9383419457426562,43.147534751875,-3.528565652468752,0,0,0,0,0,0,0,0,0,1,0,0,8.57221171875,8.875152812500003,8.903330937499996
697,93.05086165937502,27.4120537675,3.2514710977499997,2.639589403,6.3660140083125,17.259932304375,43.60725460249999,1.5871254837625002,2.196921279125,42.594169798125,-3.7549974534375012,0,0,0,0,0,0,0,0,0,1,0,0,5.957676874999999,6.929131250000001,7.733770000000002
698,295.11395453636374,14.899645180909092,8.189836306363636,7.547247354181818,1.9913178320909093,12.885365930909092,11.36177943909091,2.6741067481818184,3.257533395727273,48.61615175272727,3.8763784894545448,0,1,0,0,0,0,0,0,0,0,0,0,5.0269936363636365,6.229165454545455,7.369099090909092
699,140.99444226666668,16.651250055833334,5.05878813325,5.073564331916667,4.296007412666666,22.773013313333333,7.890126504249999,5.641531520499999,3.3846271005833333,46.913209135,-0.3883161178666667,0,1,0,0,0,0,0,0,0,0,0,0,5.6159375,6.898983333333334,8.026074166666666
700,127.352197525,31.66513878,6.914828957,1.52398844225,1.29466148725,19.46083593,6.26874643625,1.788484995,1.0931834472500002,49.82586072500001,1.79183391875,0,1,0,0,0,0,0,0,0,0,0,0,5.6958125000000015,6.95551,8.1064125
701,325.65018965,16.135957758333333,3.843609549,3.968090186333333,1.8996677608333328,7.4296907928333304,10.511093485166668,2.3255615276666672,7.852751772333334,46.972635585,2.205747859333333,0,1,0,0,0,0,0,0,0,0,0,0,5.1100150000000015,6.274538333333332,7.321139999999999
702,54.52188824666666,39.466570628333336,1.0429388287333332,0.6360070476916666,8.147156055833333,39.531514996666665,22.207195036666665,1.3038711923333337,1.5346523308000002,42.95079112416667,-3.673139996416667,0,0,0,0,0,0,0,0,0,1,0,0,6.536606666666665,7.171250833333333,7.985036666666669
703,191.19348403,24.776659406142866,5.8252762713142845,7.6093748952714275,5.3032105110285706,18.27972855685714,15.184344584428572,1.2563326507704289,8.622587433371429,41.862107990000034,-4.7749657880714285,0,0,0,0,0,0,0,0,0,1,0,0,4.792166428571427,5.821704428571428,6.575503285714286
705,210.39189295000003,41.67703323,4.180568349166666,9.533783274,1.0461623336833334,15.561743903333333,21.86840404166667,2.310438871,5.169868353666666,46.03166331166667,0.1548266255,0,1,0,0,0,0,0,0,0,0,0,0,5.428228333333332,6.718126666666667,7.84294
706,99.3622902525,42.69271182375,2.9912566652500003,3.04074855575,2.2761377215,4.681255823625,16.83447747,4.9371730151249995,1.9991100284999999,48.1510667825,-2.603994853125,0,1,0,0,0,0,0,0,0,0,0,0,5.91271375,7.11725875,8.12564375
707,324.78114242142857,21.654754645,5.4716198527142845,5.594219553142857,2.8958247372142862,22.146374157142855,13.991694262857141,2.3158122135,3.9551536647142864,47.65477038571429,3.4554011370714286,0,1,0,0,0,0,0,0,0,0,0,0,5.779287142857143,6.894284285714285,7.750222857142857
708,150.98855125319153,37.759923033829786,10.72708227097872,1.2321578822148933,14.726193005957448,3.4073273869787237,26.479120166170212,5.280299723617022,1.0378161505829786,38.694909427872346,-2.0785904873191483,0,0,0,0,0,0,0,0,0,1,0,0,6.2673155319148925,6.9948234042553175,7.647802765957447
709,187.86928721538465,20.72774842184616,4.163212298292308,2.7486562497538456,19.595344231999988,11.429699646584613,11.629984487461543,10.40999798344615,5.567654220430769,42.00644731492309,-6.8564240198,0,0,0,0,0,0,0,0,0,1,0,0,7.43722246153846,7.775716153846158,8.164985538461535
711,292.3914602307692,14.70134318,5.30712972023077,5.167635466307692,1.4552340643846156,9.905516710153847,14.897346886153846,1.221243331692308,1.1547382216538462,49.065727586923074,5.246031841846153,0,1,0,0,0,0,0,0,0,0,0,0,5.845370769230769,7.073883846153848,7.9827438461538485
712,90.5625518,33.52874289,6.433497417666668,1.1205021216666666,1.416486049666667,25.10987804333333,2.2298565306666664,6.69920597,0.6942697085999999,48.36125851333333,-0.6221977965,0,1,0,0,0,0,0,0,0,0,0,0,5.595503333333332,6.865746666666666,7.900936666666666
713,163.0085198142857,20.04580197857143,4.591545883285714,11.219680361428573,1.8333652982857145,58.571647552857144,8.968874110857142,2.8443427382857145,3.987171927571429,49.73685755857144,2.9252180377142856,0,1,0,0,0,0,0,0,0,0,0,0,5.479617142857144,6.826859999999999,7.980338571428571
714,94.145170799375,26.691177640625,6.3773734527500014,0.7771736876293749,1.851067404375,11.322356266062501,39.223210414375,1.2607923146,3.935388644312501,42.588974098125,-3.6834348871875,0,0,0,0,0,0,0,0,0,1,0,0,5.900849374999999,6.937809374999999,7.77070375
715,231.14125848333333,10.827056245,9.623184141333336,1.083944066833333,1.3320528331666666,61.05985451333333,8.369517418833333,1.3260014777166669,0.9045096993333334,49.60328496166667,4.941038514500001,0,1,0,0,0,0,0,0,0,0,0,0,5.247645,6.457818333333332,7.5167616666666675
716,49.406680138,20.663556812,5.367690950799999,7.7188740091999986,1.2107274336,1.37434722776,7.5683227077999975,2.1442937146000003,1.0535298027,46.992263638000004,-1.7004057178,0,1,0,0,0,0,0,0,0,0,0,0,5.551533999999999,6.770254,7.764949999999999
717,362.7582003,36.514690626,3.8062550812000002,0.6949885837399999,1.4183935606000002,21.406264144,29.93292356,1.36766298276,0.88076340066,48.466444696,5.607062019600001,0,1,0,0,0,0,0,0,0,0,0,0,5.254904,6.3437220000000005,7.330764
718,203.234860125,34.6305325525,9.90558573975,8.012973353749999,1.6672793092500002,39.0107860275,7.979339866749999,3.60925246425,5.403782785750001,49.5558631625,4.1035978262500015,0,1,0,0,0,0,0,0,0,0,0,0,5.4284349999999995,6.643272500000001,7.7447374999999985
719,201.76231099473682,23.84108972122805,2.232771649778948,2.266374788447369,3.3608760703157894,0.7480974002564913,21.347609677719305,6.141598014122804,20.288846997543867,41.58562591824562,-1.1483154825964912,0,0,0,0,0,0,0,0,0,1,0,0,6.5979710526315785,7.320438771929825,8.02607192982456
720,202.0831032181818,23.150191585,3.2592392771818184,0.7611687271840908,4.3145892602727285,0.498295069900909,20.48759447227272,7.045575042500001,20.80530492318182,41.601469518636364,-1.1571856563636365,0,0,0,0,0,0,0,0,0,1,0,0,6.3591227272727275,7.173263181818182,7.884946818181818
721,194.339141585,34.273587484000004,6.79319554365,21.3648273155,6.53078687755,5.7942600875500005,56.730608756,12.403907978,20.797621812,39.146321495,-2.1894911413,0,0,0,0,0,0,0,0,0,1,0,0,4.6199449999999995,5.5898775,6.504487
722,22.91189084833333,20.879737908333333,6.076626885416667,1.4123550490166668,11.236884149166668,0.8295165036208333,22.24381708,1.0873900364500002,2.1861876385833328,37.02308232166666,-2.250007725833333,0,0,0,0,0,0,0,0,0,1,0,0,6.112078333333333,6.5776933333333325,7.010270833333332
723,59.564969143999996,29.323656040000003,5.3577228774000005,20.417628692,3.3468306434,23.233394941999997,6.2217472264,5.5830836222,9.2410212854,47.775188293999996,-1.7541821141999998,0,1,0,0,0,0,0,0,0,0,0,0,5.619242,6.897003999999999,7.942023999999999
724,38.60324678874999,37.64925972875,6.493330778999997,0.4777181298437501,7.710827138375001,40.2724834225,26.549616439583332,2.298995119208333,0.9381533271833336,43.10638388125,-3.6443894338333336,0,0,0,0,0,0,0,0,0,1,0,0,7.8794216666666665,8.389371249999998,8.650887499999996
725,241.73377035454544,9.241952931727273,3.5097594772727265,2.0608684815454548,2.60443694,14.789470507272727,9.64674538090909,1.0923356775818185,1.5139674890909092,49.01711908363636,3.3131931609090914,0,1,0,0,0,0,0,0,0,0,0,0,5.6444245454545445,6.860193636363636,7.822559999999998
726,195.1811788949152,22.898311090847454,5.053974457677966,2.0389373337016954,5.026621864983049,0.8423019356186441,22.27026289,4.828818470067796,16.972624955932204,41.53688806661019,-1.087082205711864,0,0,0,0,0,0,0,0,0,1,0,0,6.618007118644071,7.397115932203389,8.131688983050848
727,195.0860175462962,22.867214092962968,4.990607919351851,1.9412290738703712,5.091892485833333,0.8311120922462962,22.22402656111112,4.863961006277778,16.91129408166667,41.53639687462965,-1.0859126192962965,0,0,0,0,0,0,0,0,0,1,0,0,6.634827222222224,7.413053703703701,8.141784999999995
729,56.30996522625,41.600416775,5.85280255625,14.004668281249998,2.595716290625,27.79568436375,8.8229142685,3.0388509569999997,9.198477935625,47.6746601525,-1.6297113109999999,0,1,0,0,0,0,0,0,0,0,0,0,5.51855875,6.77942875,7.81431125
730,82.27643000052633,34.89520715368421,8.744189328473684,1.643989343915789,5.230663504578948,8.183797707894735,3.215389932421053,1.8153533958315784,5.260224578947369,37.533431952631595,-7.311221370526316,0,0,0,0,0,0,0,0,0,1,0,0,4.827411052631579,5.77565105263158,6.550253684210526
731,194.6327176037037,27.365715411851856,5.681580158222222,5.8873216205555545,3.5669189122962965,0.36194893900592573,24.813955515925933,8.565146205296296,21.443877757777773,41.51257832370371,-1.1304675862222224,0,0,0,0,0,0,0,0,0,1,0,0,6.582865925925924,7.338242222222225,8.063437407407408
732,155.21421558333338,14.660164706666665,3.103797249,12.500292183333334,1.4278782588333332,66.31800198666666,4.248253778833333,5.088906433833333,1.6804466571666663,49.80638375333334,2.887118202,0,1,0,0,0,0,0,0,0,0,0,0,5.55698,6.904513333333334,8.082363333333333
733,92.66582683235296,35.127616209705884,3.950750448970589,0.39745166222941175,6.924347349647057,2.9664600770617646,28.614583605000004,0.919621731017647,0.4118337064767647,38.51261473029412,-1.2943362720294125,0,0,0,0,0,0,0,0,0,1,0,0,6.937652058823531,7.298724999999999,7.40695205882353
734,113.62739075151512,40.384986148636365,2.181444006706061,1.46273090985606,2.5323078011363624,2.4368656945954545,25.1779293789394,0.7932075416818182,16.855980799696972,40.77866925106061,-0.8388286212742426,0,0,0,0,0,0,0,0,0,1,0,0,6.652490606060611,7.2502860606060615,7.826950303030304
735,182.82909021666663,29.39748253333333,5.762680024000001,12.753216731666667,1.760121619333333,24.354428765,16.483051085,2.5890932558333333,4.983041873166666,46.16036837333333,-0.15528348471666667,0,1,0,0,0,0,0,0,0,0,0,0,5.6008749999999985,6.877309999999999,7.922686666666666
736,403.42632638333333,21.82192411,5.846715516500001,0.8138816889866667,1.0975943685833334,14.381246031666667,5.8288515085000006,1.7721207276666666,0.4729004367833334,48.62248058666668,6.8122607555,0,1,0,0,0,0,0,0,0,0,0,0,5.382079999999998,6.335208333333332,7.323314999999999
737,303.5982135772727,13.741796419272726,4.100622199590909,14.989885642272725,2.7942393205909086,14.230889223181816,20.58755075772727,7.813972324590909,12.74292511,47.01036326499998,1.8282628135,0,1,0,0,0,0,0,0,0,0,0,0,5.535073636363636,6.757545454545454,7.818252727272728
739,75.841176715,10.3651933995,7.072559237357143,6.348779401571427,4.713736614285714,5.694926482428571,5.001556039928572,2.8131517016428567,0.6983412714428571,36.49837825357143,-6.0751803894285725,0,0,0,0,0,0,0,0,0,1,0,0,5.390212142857144,6.378532857142857,7.221870000000001
740,78.82850041,10.50350952,5.522396728,5.524398374,3.970933468,5.879010687999999,5.963596092,2.218580153,3.718356583,36.52682138,-6.092855665,0,0,0,0,0,0,0,0,0,1,0,0,5.520569999999998,6.42703,7.215
741,78.49357688,11.7224964,4.860181148000001,7.424540027999999,3.941627815,6.693642639,4.970564501,2.33697799,2.29411171,36.53986569,-6.078091566,0,0,0,0,0,0,0,0,0,1,0,0,5.47336,6.4341800000000005,7.2835100000000015
742,78.43918108,11.83524301,4.85397189,7.630461545,4.016225209,6.724698358,4.879301208999999,2.204753893,2.136565592,36.54109915,-6.076358258,0,0,0,0,0,0,0,0,0,1,0,0,5.47336,6.4341800000000005,7.2835100000000015
743,78.33962549,11.98642616,4.906090638,7.832337225,4.141107121,6.80901437,4.753087145,2.131778703,1.959130945,36.54194023,-6.07433589,0,0,0,0,0,0,0,0,0,1,0,0,5.42429,6.30425,7.08103
744,78.31336766,12.08399545,4.887164274,8.044543588,4.2092461010000015,6.824028782999999,4.700825303999999,1.99611544,1.836124859,36.54343735,-6.072748966,0,0,0,0,0,0,0,0,0,1,0,0,5.3907,6.27444,7.05955
745,79.02965983,11.33487575,4.23837039,7.604110305,3.462108915,6.121138876,5.437596379,1.7467135319999998,2.581916271,36.54533336,-6.0807880339999985,0,0,0,0,0,0,0,0,0,1,0,0,5.3335300000000005,6.24672,7.06605
746,79.0519183,11.3807845,4.170692698,7.779361859,3.48365865,6.087397454,5.439290819,1.5676589980000002,2.537107204,36.54685956,-6.079828318,0,0,0,0,0,0,0,0,0,1,0,0,5.48451,6.3658,7.13298
747,79.13371556,11.38584625,4.0475847830000005,7.967440862,3.468289842,6.000114233,5.505016174,1.337608472,2.5566465590000003,36.54889285,-6.079241153,0,0,0,0,0,0,0,0,0,1,0,0,5.48451,6.3658,7.13298
748,79.20920775,11.39272505,3.943984021,8.137200262,3.466006176,5.9268388210000005,5.573170932999999,1.131604952,2.593473462,36.55072095,-6.07873261,0,0,0,0,0,0,0,0,0,1,0,0,5.4953400000000014,6.3335300000000005,7.079510000000001
749,78.96862191,10.60001169,5.318962868,5.596130958,3.780616589,5.991410447000001,6.018822629,2.113248435,3.890139177,36.52862821,-6.093303121,0,0,0,0,0,0,0,0,0,1,0,0,5.520569999999998,6.42703,7.215
750,79.11117276,10.70860695,5.107563674,5.6828093389999985,3.585963744,5.977944777,6.07815293,2.024680826,3.864484026,36.53052242,-6.093710982,0,0,0,0,0,0,0,0,0,1,0,0,5.51872,6.42569,7.19945
751,79.1210609,10.78387386,4.946573381,5.9077331420000005,3.487645495,5.962063767,5.9872525020000005,2.1142258590000003,3.686661944,36.53245643,-6.092333181,0,0,0,0,0,0,0,0,0,1,0,0,5.58969,6.4634,7.22907
752,79.25050775,10.68848,4.740919731,6.020400106,3.311709677,5.834968656,6.043882599999999,2.086169827,3.656537231,36.534375,-6.092537901,0,0,0,0,0,0,0,0,0,1,0,0,5.59265,6.46121,7.22561
753,79.34753477,10.63241545,4.55266104,6.165710511,3.167903112,5.746926116,6.070699865,2.116619333,3.602311495,36.53627018,-6.092327144,0,0,0,0,0,0,0,0,0,1,0,0,5.59265,6.46121,7.22561
754,78.46198069,11.58082799,5.129947468,6.842799677,3.978885325,6.663596741,5.110260335,2.914171151,2.699820215,36.53484618,-6.081718332,0,0,0,0,0,0,0,0,0,1,0,0,5.40177,6.32492,7.14991
755,78.50547359999999,11.59499919,4.996762996,7.0335022,3.920834598,6.651430952999999,5.083719509,2.69179881,2.569579968,36.5367758,-6.080749598,0,0,0,0,0,0,0,0,0,1,0,0,5.56453,6.48941,7.307810000000001
756,78.5065615,11.65170553,4.915532069,7.231467322999999,3.918506937,6.687266703,5.028741643,2.503055288,2.428541611,36.53840222,-6.079452184,0,0,0,0,0,0,0,0,0,1,0,0,5.58289,6.4936,7.31565
757,294.65480212,11.512341967000001,1.80050312067,8.028929728600001,2.6381244623999995,9.590491828500005,10.2615764956,5.351093544699999,5.4886518242,48.752654148000005,4.4248723144,0,1,0,0,0,0,0,0,0,0,0,0,5.4958550000000015,6.682229,7.653633000000001
758,162.04408117499997,10.9283409875,4.6161856385,2.49045810225,1.7168322442500001,65.45009383,11.5425741675,2.26409273775,5.02479367225,49.76276405500001,3.2195821837500005,0,1,0,0,0,0,0,0,0,0,0,0,5.45677,6.723887500000001,7.869674999999999
759,108.5347632428572,15.036754961632647,4.992857258142858,9.310729513938774,3.9250754923673488,18.70124397224489,8.087966148204089,5.71098560089796,1.5193065069867344,41.07832877887756,15.488864855714278,0,0,0,1,0,0,0,0,0,0,0,0,4.533592448979592,5.268391530612245,5.928217142857143
760,59.73152710249999,18.832416240625,5.956421289625,1.6558624623124998,6.98402450875,23.168924886875,9.4780956168125,2.5657121105625,17.384053739375002,41.031805901875,-7.9365811886249995,0,0,0,0,0,0,1,0,0,0,0,0,6.448777499999999,7.108544374999999,7.7543362500000015
762,74.55161288666666,58.967913186666664,2.129039311333333,6.0780754550000005,4.236374039666667,6.7514686636666665,2.4677119933333334,2.0618188236666666,4.594714508333333,58.00276015,-4.352750799666667,0,0,0,0,0,0,0,1,0,0,0,0,6.03325,7.203689999999999,8.409640000000001
763,17.765157012522522,304.5978142774775,3.3999282297387383,7.60471091117117,8.200790985396395,6.21776036889189,5.896278292351352,2.613108567603604,1.1058989887002704,-37.74141652018018,140.38945940090085,1,0,0,0,0,0,0,0,0,0,0,0,6.300685585585585,7.399380990990994,8.190183243243244
764,58.075109545,19.51989218,105.09911495,2.140216732,8.3529206515,240.4433381,4.383942166500002,1.3248612645,44.024707675,14.79934613,101.55767035,0,0,0,0,0,0,0,0,0,0,1,0,5.588030000000001,6.389745,7.049060000000001
765,37.53528257,88.578276695,1.5226627965,3.4523049435,2.0747779015,70.695777945,0.15661484979499998,2.082300335,31.70926408,35.788694335,140.80047539999995,0,0,0,0,1,0,0,0,0,0,0,0,6.2103850000000005,6.847364999999999,7.42732
766,35.37446298333333,84.62078180333334,1.3785761510416668,2.7767427763333337,1.835997833275,68.91083994916666,4.875366939666667,3.0335831832499998,26.609876951666664,35.82742002,140.76994735000005,0,0,0,0,1,0,0,0,0,0,0,0,6.091235833333332,6.747638333333335,7.372642499999999
767,51.56051648857142,42.24126811142858,3.7466599264285714,4.7737200962857145,3.709683471285714,30.74607720142857,3.0583001339999996,0.8145629747714286,1.8701975304,47.773520899999994,-2.2140566372857142,0,1,0,0,0,0,0,0,0,0,0,0,5.320592857142857,6.611835714285713,7.584548571428571
768,338.51339334,27.129025361999997,2.1198618334,1.5794548091999998,1.4080707531999999,7.4448008746,15.617127354,3.5576395464,1.3428135112000001,48.715184178,5.5817816553999995,0,1,0,0,0,0,0,0,0,0,0,0,5.2230539999999985,6.437882,7.5275479999999995
769,122.16631740000001,43.94716283,10.355291495,1.5270464430000001,4.7770535575,45.263908405,7.5868308925,1.8579288735,0.20254954012499998,48.14039561,-3.219931468,0,1,0,0,0,0,0,0,0,0,0,0,5.864625,6.99948,7.90795
770,206.71094454375,64.42822472,6.3660877220625,1.841510225525,6.793492685687499,6.268910749312498,20.426870590625,1.7809416785625,1.084009272675,38.994517905,-2.5959116986875004,0,0,0,0,0,0,0,0,0,1,0,0,5.105498125,5.980326875,6.595711250000001
771,137.55570641499997,23.367157831999997,11.3839974695,1.21662355398,11.4323850263,15.207821050000002,21.492286848000003,4.9428255318000005,0.8273569838249999,42.1982464735,-2.3815083876,0,0,0,0,0,0,0,0,0,1,0,0,7.587863499999999,7.930689500000001,8.321232499999999
772,126.39906053428572,38.98135118961905,11.356449785714286,3.769099835695238,10.806970007552383,1.1713445668209523,10.023960346180958,1.2942628204819042,2.8195914586695245,38.77485878352382,-1.4943329355999997,0,0,0,0,0,0,0,0,0,1,0,0,6.303138952380952,7.169653523809522,7.797588857142855
774,128.56951316,11.752801342,6.412316201,8.0355397898,3.6688648792,13.930433937999997,20.606325682,1.6238604846000002,3.933003549,42.28531299,-3.596171098,0,0,0,0,0,0,0,0,0,1,0,0,5.869112,6.875305999999999,7.809164000000001
775,96.15471351315789,16.51635783210526,9.944933984421054,1.1809493429210527,7.934387901473683,16.413366593684213,9.140980247789477,0.5616805777684211,10.96527857947368,42.589371445789475,-2.3362098600526315,0,0,0,0,0,0,0,0,0,1,0,0,6.270774736842107,6.925002631578948,7.444403684210527
776,97.73529442999997,15.512324894680846,11.69594317424468,1.3355635432276598,7.943488714510635,13.997849350851064,5.765543611712764,1.1824993591159576,9.410488501457447,42.59472972776597,-2.389524246787233,0,0,0,0,0,0,0,0,0,1,0,0,6.310036595744682,6.927386595744682,7.435846595744679
777,67.60225130142857,20.93755371071429,5.7503122550000025,10.083696705857145,4.702371941428573,9.631486874928573,3.768338122428572,4.574361106071429,3.660191922785714,36.50928542357143,-5.956484215999999,0,0,0,0,0,0,0,0,0,1,0,0,5.6580764285714285,6.772965714285714,7.7800778571428575
778,68.40203154874999,40.71777007375,3.693744962875,0.5528404748454167,11.747514470416665,28.34465591625,29.774432379583338,1.4529916510833332,1.3761269122749995,42.82854515916666,-3.639211248125001,0,0,0,0,0,0,0,0,0,1,0,0,8.254696666666666,8.626635833333333,8.83694
780,43.28254553399999,17.293003784,6.284860482000001,4.864509441,1.6987129160000003,21.531040568,8.498132259799997,3.5931778910000007,2.42462349,47.601906541999995,-2.5345135608000002,0,1,0,0,0,0,0,0,0,0,0,0,5.567037999999998,6.65687,7.516775999999999
781,223.5544753111111,47.159832438888905,2.3292374823925917,1.5072453498259262,18.900366793333333,11.410872165851856,36.48414258481483,1.7458781255755556,1.887962548588889,41.06080801592592,-2.2144514885185185,0,0,0,0,0,0,0,0,0,1,0,0,5.769964074074074,6.577404814814817,7.226171851851853
782,356.4205038444445,24.369360886666666,5.585881432111112,5.3537193180000004,1.9677950817777776,6.397613533222224,25.978288884444442,2.095935439333333,1.057376215088889,48.33139887666667,5.058313876222223,0,1,0,0,0,0,0,0,0,0,0,0,5.735456666666668,6.8423455555555535,7.6052655555555555
783,196.16646661,26.669575854,2.6987414449,17.943489256,2.0499172747,11.928236217000002,16.572369601,6.777474525,20.624931702,48.257185138000004,1.9309350563,0,1,0,0,0,0,0,0,0,0,0,0,5.574240999999999,6.907163000000001,7.989787
784,99.101460335,21.27830732625,2.9261502753750004,3.846292686625001,1.3970969995000002,13.73057647,23.94683031625,1.9800322344999999,1.6638093885000005,50.34251551,2.4879067188749997,0,1,0,0,0,0,0,0,0,0,0,0,5.90040625,7.27875625,8.430211250000001
785,340.4054904166667,25.58399185333333,6.0889881448333325,1.3456194613666668,1.723170535333333,17.689720993333328,27.12143895833333,0.9943268040833332,1.2272809410333334,48.64463352166666,5.465766988666665,0,1,0,0,0,0,0,0,0,0,0,0,5.64304,6.7830683333333335,7.748249999999999
